Column1;Unnamed: 0;date;label;claim;tags;url;summary;poems;alt
755;3020;08/04/2020;pants-fire; North Carolina & Virginia State line is closed. Nothing in or out. ;['North Carolina', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/no-north-carolina-didnt-shut-down-its-borders-prev/;"A Facebook post said North Carolina's border with Virginia was closed.
Some North Carolina local governments have restricted travel.
But NC and Virginia have not blocked travel across the border.
";;
203;601;08/04/2020;true; Says of the coronavirus threat, there was not a single suggestion anyone, a doctor, a scientist, a political figure, that we needed to cancel Mardi Gras. ;['Public Health', 'Public Safety', 'Coronavirus', 'John Bel Edwards'];https://www.politifact.com/factchecks/2020/apr/08/john-bel-edwards/louisiana-governor-right-there-was-no-suggestion-m/;"The Carnival season in New Orleans kicked off early January and ended Feb. 25.
There were few coronavirus cases in the United States at the time, and health officials then said there was no community spread.
The earliest indication we found from a federal agency saying that large events may need to be canceled came Feb. 26, after Mardi Gras celebrations.
";;
661;2430;07/04/2020;barely-true; The Chinese Communist Party is using Zoom as a way to spy on our citizens. ;['China', 'Pundits', 'Technology', 'PunditFact', 'Coronavirus', 'Charlie Kirk'];https://www.politifact.com/factchecks/2020/apr/07/charlie-kirk/china-spying-you-through-zoom-charlie-kirk-oversta/;"Researchers from the University of Toronto concluded April 3 that Zoom was “not suited for secrets” after identifying several security-related issues.
One of the researchers told us they did not look for or find evidence that China has actually used Zoom for spying.
Could China exploit Zoom’s vulnerabilities for surveillance? Probably. But experts said the country probably wouldn’t dedicate resources to spying on ordinary Americans.
";;
1147;35738;07/04/2020;false; Says Goodwill used the pandemic to fire all of their employees instead of laying them off. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/07/facebook-posts/some-goodwill-employees-have-been-laid-and-furloug/;"More than 96% of Goodwill stores have closed because of state regulations in response to the spread of COVID-19
Goodwill employees have been laid off and furloughed across the country.
In Northern and Central Arizona, a majority of employees at Goodwill stores were laid off.
Other Goodwill operations are ongoing.
";;
487;1521;07/04/2020;half-true; Pelosi tried to block voter ID/absentee ballot protections. ;['Elections', 'Voter ID Laws', 'North Carolina', 'Coronavirus', 'David Lewis'];https://www.politifact.com/factchecks/2020/apr/07/david-lewis/nc-republican-says-pelosi-tried-block-voter-id-abs/;"Democrats in the U.S. House proposed a bill that would've expanded absentee-by-mail voting.
A North Carolina legislator tweeted that “Pelosi tried to block voter ID/absentee ballot protections.”
The bill would change NC absentee ballot laws, but his tweet about voter ID is too vague.
";;
488;1522;06/04/2020;half-true; Unemployment now pays $24/hour, even if your wages were lower. Why don’t ‘essential’ people forced to still work get $24, too? ;['Economy', 'Jobs', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/big-boost-unemployment-checks-no-pay-hike-workers/;"The federal stimulus bill in response to the coronavirus outbreak does not specify unemployment payments be made at a rate equivalent to $24 per hour.
A $600-per-week federal boost in unemployment payments means some unemployed workers will receive the equivalent of $24 an hour, but that depends on how much their state pays for basic unemployment benefits.
The stimulus contains no provision to raise pay for people still on the job.
";;
757;3025;06/04/2020;pants-fire; The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola. Everyone needs to realize our government is up to something ... ;['National', 'Coronavirus', 'Pennsylvania', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/fact-checking-viral-pa-facebook-post-coronavirus-s/;"A few days after President Donald Trump declared the coronavirus a national emergency and cautioned against gathering in groups, a Facebook post accusing the government of being “up to something” went viral in Pennsylvania.
Any suggestion that the coronavirus isn’t real or that it’s part of a government conspiracy is a ridiculous claim.
The deadly virus is killing Americans right now, and abiding by unprecedented orders to stay home is the best way to halt its spread.
";;
663;2432;03/04/2020;barely-true; Says for otherwise healthy people experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis … only high temperatures kill a virus, so let your fever run high, but not over 103 or 104 degrees. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/letting-fever-run-fight-coronavirus-could-be-risky/;"A fever makes it harder for some viruses to survive, but it’s not yet known whether that’s true for the novel coronavirus.
You might not need to treat a fever that’s under 103 degrees. But it depends on age, general health, other symptoms and other factors.
If you have COVID-19 symptoms such as fever, cough and shortness of breath, and think you have been exposed to COVID-19, call your healthcare provider.
";;
662;2431;03/04/2020;barely-true; Says a 5G LAW PASSED while everyone was distracted with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/fact-checking-conspiracy-theory-about-5g-and-coron/;"President Donald Trump signed a law March 23 that tasks the federal government with securing 5G data networks. It does not explicitly provide for the installation of more cell towers.
While some experts are concerned about the potential health effects of 5G, there is no evidence to support the symptoms listed in the post.
Misinformation about the health effects of 5G can be traced to a 2019 propaganda campaign promoted by Russian state television.
";;
664;2433;03/04/2020;barely-true; There was no effort to get American experts into China after it announced the coronavirus, and we had one person in-country (and Trump) pulled him out of the country. ;['National', 'China', 'Coronavirus', 'Joe Biden'];https://www.politifact.com/factchecks/2020/apr/03/joe-biden/whats-true-whats-not-bidens-attacks-trump-and-gett/;"Top Health and Human Services officials offered to send American experts to China within a week after China revealed a new virus was on the loose.
China resisted American and World Health Organization teams, but eventually allowed a WHO team —that included some Americans — to enter the country.
CDC shrank its China office in 2019, largely driven by a reduction in efforts to control HIV/AIDS.
";;
1149;35741;03/04/2020;false; In Chicago, Covid-19 actually LOWERED the death rate. ;['Crime', 'Wisconsin', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/no-coronavirus-did-not-cause-death-rate-drop-chica/;"A Facebook post shared over 2,000 times claimed that COVID-19 lowered the death rate in Chicago.
But an analysis of cases from the Cook County Medical Examiner suggests the opposite.
Deaths in Chicago increased in March 2020 compared to previous years, despite a decline in murders.
";;
1148;35740;03/04/2020;false; Pictures and reports of empty hospitals prove COVID-19 spread is fake crisis for real government planned agendas. ;['Health Care', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/hospital-beds-being-kept-empty-prepare-covid-influ/;"There are hospitals with significant numbers of empty beds — but not because of a conspiracy that exaggerates the coronavirus outbreak.
Hospitals have canceled non-urgent surgeries and other procedures in an effort to free up bed space for an expected influx of coronavirus patients.
";;
1150;35742;03/04/2020;false; This lady here applied sanitizer to her hands/forearms & went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/dont-let-facebook-post-scare-you-hand-sanitizer-fl/;"This Facebook post has the ingredients of a hoax. We could not find the original photo through reverse image searching, and we found no news reports about it.
Hand sanitizer is flammable because of its alcohol content. But the fire risks are low when the product is applied properly and given time to dry.
";;
